0	0	0	0	0	0.804211775354491	0.30697558707422173
0.1	0	0	0	0	0.804211775354491	0.30697558707422173
0.2	0	0	0	0	0.804211775354491	0.30697558707422173
0.3	0	0	0	0	0.804211775354491	0.30697558707422173
0.4	0	0	0	0	0.804211775354491	0.30697558707422185
0.5	0	0	0	0	0.804211775354491	0.30697558707422185
0.6	0	0	0	0	0.804211775354491	0.30697558707422185
0.7	0	0	0	0	0.804211775354491	0.30697558707422185
0.8	0	0	0	0	0.804211775354491	0.30697558707422185
0.9	0	0	0	0	0.804211775354491	0.30697558707422185
1	0	0	0	0	0.804211775354491	0.30697558707422185
1.1	0	0	0	0	0.804211775354491	0.3069755870742219
1.2	0	0	0	0	0.804211775354491	0.3069755870742219
1.3	0	0	0	0	0.804211775354491	0.3069755870742219
1.4	0	0	0	0	0.804211775354491	0.3069755870742219
1.5	0	0	0	0	0.804211775354491	0.30697558707422185
1.6	0	0	0	0	0.804211775354491	0.3069755870742218
1.7	0	0	0	0	0.804211775354491	0.3069755870742218
1.8	0	0	0	0	0.804211775354491	0.3069755870742218
1.9	0	0	0	0	0.804211775354491	0.3069755870742218
2	0	0	0	0	0.804211775354491	0.3069755870742218
2.1	0	0	0	0	0.804211775354491	0.3069755870742219
2.2	0	0	0	0	0.804211775354491	0.3069755870742219
2.3	0	0	0	0	0.804211775354491	0.3069755870742219
2.4	0	0	0	0	0.804211775354491	0.3069755870742219
2.5	0	0	0	0	0.804211775354491	0.30697558707422185
2.6	0	0	0	0	0.804211775354491	0.30697558707422185
2.7	0	0	0	0	0.804211775354491	0.3069755870742219
2.8	0	0	0	0	0.804211775354491	0.3069755870742218
2.9	0	0	0	0	0.804211775354491	0.3069755870742218
3	0	0	0	0	0.8042117753544912	0.3069755870742218
3.1	0	0	0	0	0.8042117753544912	0.3069755870742218
3.2	0	0	0	0	0.8042117753544912	0.3069755870742218
3.3	0	0	0	0	0.8042117753544912	0.3069755870742218
3.4	0	0	0	0	0.8042117753544912	0.3069755870742218
3.5	0	0	0	0	0.8042117753544912	0.3069755870742218
3.6	0	0	0	0	0.8042117753544912	0.3069755870742218
3.7	0	0	0	0	0.8042117753544912	0.3069755870742219
3.8	0	0	0	0	0.8042117753544912	0.3069755870742219
3.9	0	0	0	0	0.8042117753544912	0.3069755870742219
4	0	0	0	0	0.8042117753544912	0.3069755870742219
4.1	0	0	0	0	0.8042117753544912	0.3069755870742219
4.2	0	0	0.27087204011545163	0.10339479062737948	0.7800011578870913	0.294940426946261
4.3	0	0	0.7640330717862795	0.2916367673472736	0.7085158332393138	0.26465668203008486
4.4	0	0	1.259651439182638	0.48081730734252576	0.6263282268302564	0.2321673076863136
4.5	0	0	1.6948491642746877	0.6469314835270098	0.5501757524820496	0.20302957262176918
4.6	0	0	2.059198665558733	0.7860024522224256	0.4847181563165217	0.1784316772843655
4.7	0	0	2.358401300394591	0.9002088591808045	0.4301749817518675	0.1581591730695359
4.8	0	0	2.602137650389261	0.9932453616123826	0.38534702547167055	0.14161833337106058
4.9	0	0	2.800011091717913	1.068773554562682	0.34873603612804127	0.12818039695649522
5	0	0	2.9604146607945725	1.1299976468786064	0.3189265649345204	0.11728355314499248
5.1	0	0	3.0903660405172175	1.1796050013436645	0.2946911704598403	0.1084526205578616
5.2	0	0	3.1956087741881802	1.2197723349511662	0.27500508129508944	0.10130138526653733
5.3	0	0	3.280836658490347	1.2523034611453026	0.2590206058462434	0.09550923261165005
5.4	0	0	3.349850752253854	1.278646301100093	0.24604565153484811	0.09081863312003322
5.5	0	0	3.4057341515072554	1.2999777121435687	0.23551552556386746	0.08702018281572578
5.6	0	0	3.450987148619296	1.3172552109585738	0.22697016882656276	0.08394344643227329
5.7	0	0	3.487624100924893	1.3312360608594054	0.22003749441223452	0.0814537287320889
5.8	0	0	3.517293206199401	1.3425636676760624	0.21441211999155185	0.07943637821075819
5.9	0	0	3.541311870447746	1.3517277716465668	0.20984917496921351	0.07780432784197516
6	0	0	3.5607636777119014	1.3591562686166474	0.20614679613317272	0.07648126367076462
6.1	0	0	3.576513122063681	1.3651689256307948	0.20314347094308294	0.0754103509907482
6.2	0	0	3.5892632037413983	1.3700345794135502	0.20070758689558388	0.0745437241168598
6.3	0	0	3.599585895378791	1.3739735491821623	0.19873183554879462	0.07384213000327364
6.4	0	0	3.6079447480363807	1.3771645510522348	0.19712906469078056	0.07327372786790985
6.5	0	0	3.6147132271501565	1.3797494678469817	0.1958289091578891	0.07281325721272602
6.6	0	0	3.620191927996855	1.3818411937826078	0.19477461646244187	0.07244063690893417
6.7	0	0	3.6246261318422697	1.3835319060056277	0.1939197873078095	0.07213947388475804
6.8	0	0	3.6282154961389312	1.384899219951882	0.1932265934657848	0.07189592664606606
6.9	0	0	3.6311236757360668	1.386011365213965	0.19266398853407274	0.0716977660841834
7	0	0	3.6334777526137345	1.3869118604002435	0.192207776696002	0.0715373069669702
7.1	0	0	3.635380338950559	1.3876340098763449	0.19183837765576225	0.071408704683108
7.2	0	0	3.6369251278338943	1.3882279354409075	0.19153797438383893	0.07130282136226383
7.3	0	0	3.638170443040599	1.3886997859439456	0.19129533167399915	0.07121880355821596
7.4	0	0	3.639182642419869	1.3890892559825463	0.1910978112878394	0.07114935802017301
7.5	0	0	3.6399975415723436	1.3893970808934721	0.19093846949320148	0.0710945598184419
7.6	0	0	3.640661349178677	1.3896540515218718	0.19080849392769653	0.07104870932260009
